2022-10-06 22:33:26,887 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:441 [restartedMain] Ignored because not a concrete top-level class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\ProductRepository.class]
2022-10-06 22:33:26,892 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:441 [restartedMain] Ignored because not a concrete top-level class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\ProductSizeRepository.class]
2022-10-06 22:33:26,906 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:441 [restartedMain] Ignored because not a concrete top-level class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\RefundRepository.class]
2022-10-06 22:33:26,911 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:441 [restartedMain] Ignored because not a concrete top-level class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\SizeRepository.class]
2022-10-06 22:33:26,917 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:441 [restartedMain] Ignored because not a concrete top-level class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\UserRepository.class]
2022-10-06 22:33:26,922 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:441 [restartedMain] Ignored because not a concrete top-level class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\VendorRepository.class]
2022-10-06 22:33:26,955 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\AccessoryController.class]
2022-10-06 22:33:26,990 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\CartController.class]
2022-10-06 22:33:26,997 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\CartDetailController.class]
2022-10-06 22:33:27,012 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\CategoryController.class]
2022-10-06 22:33:27,067 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\CategoryProductController.class]
2022-10-06 22:33:27,126 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\CategoryPropertyController.class]
2022-10-06 22:33:27,130 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\MaterialController.class]
2022-10-06 22:33:27,135 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\MaterialTypeController.class]
2022-10-06 22:33:27,140 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\OrderController.class]
2022-10-06 22:33:27,145 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\OrderDetailController.class]
2022-10-06 22:33:27,150 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\ProductController.class]
2022-10-06 22:33:27,232 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\ProductPropertyController.class]
2022-10-06 22:33:27,261 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\ProductSizeController.class]
2022-10-06 22:33:27,274 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\RefundController.class]
2022-10-06 22:33:27,291 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\SizeController.class]
2022-10-06 22:33:27,300 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\UserController.class]
2022-10-06 22:33:27,307 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\restController\VendorController.class]
2022-10-06 22:33:27,381 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\service\LoggingService.class]
2022-10-06 22:33:27,407 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\service\impl\CategoryServiceImpl.class]
2022-10-06 22:33:27,899 INFO o.s.d.r.c.RepositoryConfigurationDelegate:132 [restartedMain] Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-06 22:33:27,904 DEBUG o.s.b.f.s.DefaultSingletonBeanRegistry:225 [restartedMain] Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.AutoConfigurationPackages'
2022-10-06 22:33:27,905 DEBUG o.s.b.a.AutoConfigurationPackages$BasePackages:196 [restartedMain] @EnableAutoConfiguration was declared on a class in the package 'com.example.website_ban_trang_suc_toan_huyen'. Automatic @Repository and @Entity scanning is enabled.
2022-10-06 22:33:27,905 DEBUG o.s.d.r.c.RepositoryConfigurationDelegate:145 [restartedMain] Scanning for JPA repositories in packages com.example.website_ban_trang_suc_toan_huyen.
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\AccessoryRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\CartDetailRepository.class]
2022-10-06 22:33:27,914 DEBUG o.s.c.a.ClassPathScanningCandidateComponentProvider:435 [restartedMain] Identified candidate component class: file [D:\DATN\Website_ban_trang_suc_Toan_Huyen\target\classes\com\example\website_ban_trang_suc_toan_huyen\repository\CartRepository.class]
